id,f_01_past_tense,f_02_perfect_aspect,f_03_present_tense,f_04_place_adverbials,f_05_time_adverbials,f_06_first_person_pronouns,f_07_second_person_pronouns,f_08_third_person_pronouns,f_09_pronoun_it,f_10_demonstrative_pronoun,f_11_indefinite_pronoun,f_12_proverb_do,f_13_wh_question,f_14_nominalization,f_15_gerunds,f_16_other_nouns,f_17_agentless_passives,f_18_by_passives,f_19_be_main_verb,f_20_existential_there,f_21_that_verb_comp,f_22_that_adj_comp,f_23_wh_clause,f_24_infinitives,f_25_present_participle,f_26_past_participle,f_27_past_participle_whiz,f_28_present_participle_whiz,f_29_that_subj,f_30_that_obj,f_31_wh_subj,f_32_wh_obj,f_33_pied_piping,f_34_sentence_relatives,f_35_because,f_36_though,f_37_if,f_38_other_adv_sub,f_39_prepositions,f_40_adj_attr,f_41_adj_pred,f_42_adverbs,f_43_type_token,f_44_mean_word_length,f_45_conjuncts,f_46_downtoners,f_47_hedges,f_48_amplifiers,f_49_emphatics,f_50_discourse_particles,f_51_demonstratives,f_52_modal_possibility,f_53_modal_necessity,f_54_modal_predictive,f_55_verb_public,f_56_verb_private,f_57_verb_suasive,f_58_verb_seem,f_59_contractions,f_61_stranded_preposition,f_62_split_infinitve,f_63_split_auxiliary,f_64_phrasal_coordination,f_66_neg_synthetic,f_67_neg_analytic,
558,AMX,5.389019872,6.399461098,72.75176827,0.673627484,3.36813742,20.882452,6.399461098,5.05220613,6.062647356,3.36813742,1.68406871,4.041764904,0,25.59784439,9.430784776,233.4119232,2.020882452,0,13.80936342,2.694509936,3.704951162,0,0.336813742,17.17750084,0,0.673627484,3.704951162,1.68406871,0.673627484,0.336813742,1.010441226,0.336813742,1.010441226,1.010441226,1.347254968,1.010441226,3.704951162,1.347254968,96.32873021,65.67867969,6.73627484,42.77534523,0.268777366,4.830174375,3.704951162,3.031323678,0.336813742,1.68406871,5.05220613,0,7.073088582,3.704951162,1.68406871,4.378578646,3.704951162,12.46210845,3.36813742,0,2.694509936,0,0,0,14.48299091,3.031323678,4.378578646
559,AMY,50.62319723,4.869141814,18.04757998,2.011167271,7.541877266,1.773002726,0.317552727,14.58096271,6.959697266,2.355182725,1.53483818,1.53483818,0,16.48627908,11.56421181,228.1351716,1.905316362,0.105850909,11.32604726,1.455449999,1.852390907,0.317552727,0.132313636,12.0405409,1.720077271,1.614226362,3.016750906,3.016750906,0.370478181,0.529254545,2.011167271,0.582179999,1.217285453,1.53483818,0.396940909,2.566884543,0.820344545,0.952658181,108.6030326,51.49646723,3.678319088,48.98250814,0.120167244,4.676489179,1.82592818,2.355182725,0.370478181,1.111434544,2.857974543,0.370478181,5.557172722,1.958241816,1.005583635,2.196406362,5.583635449,8.229908174,4.630977269,1.190822726,0.423403636,0.423403636,0,0.158776363,7.541877266,0.926195454,4.022334542
560,AN0,54.55189515,11.74029654,26.21324832,5.111077375,4.60503011,0.834977987,0.404837812,19.28040079,9.741409848,2.555538687,3.314609585,3.466423764,0.050604726,23.75891908,10.55108547,213.4001316,1.518141794,0.581954355,12.87890289,1.847072517,4.174889935,0.910885077,0.480744902,17.25621173,1.518141794,0.607256718,1.897677243,2.682050504,1.366327615,2.580841051,2.403724508,1.062699256,1.847072517,2.327817418,1.7205607,1.391629978,1.644653611,1.745863064,113.1774708,65.38130661,4.883356105,55.6145944,0.114746217,4.818797838,1.492839431,1.619351247,0.253023632,2.80856232,4.52912302,0.07590709,4.832751379,3.441121401,0.78437326,4.200192298,6.932847528,12.17043672,4.933960832,0.910885077,0.480744902,0.202418906,0.151814179,0.708466171,6.528009716,2.277212692,5.46531046
561,AN1,26.53946227,7.690083839,46.94998554,2.023706273,4.394333622,10.81237352,3.81613183,17.69297485,6.822781151,2.833188783,1.676785198,2.081526453,0.115640358,28.44752819,13.58774212,181.7866435,1.676785198,0.115640358,12.37351836,2.775368604,3.411390575,0.636021972,0.173460538,13.41428158,1.387684302,0.462561434,1.734605377,3.180109858,0.346921075,1.272043943,2.428447528,0.925122868,1.156403585,0.289100896,1.56114484,0.925122868,4.394333622,1.618965019,104.4810639,63.42873663,5.550737207,58.86094247,0.124949407,4.693591202,1.908065915,2.775368604,0.404741255,2.659728245,5.088175773,0.231280717,6.07111882,5.030355594,2.833188783,4.220873085,6.07111882,11.79531657,4.452153802,0.867302689,3.237930038,0.462561434,0.289100896,0.809482509,6.88060133,2.428447528,6.244579358
562,AN2,9.663219858,6.641835751,68.39788503,1.849295444,4.271612013,22.55619514,10.47065871,2.917198448,10.39251947,4.219519183,2.292084495,3.802776548,0.286510562,10.28833381,12.65855755,220.3005756,1.32836715,0.130232074,14.6901779,2.318130909,1.562784883,0.052092829,0.208371318,14.42971375,1.172088662,0.286510562,1.901388274,2.865105618,0.338603391,0.625113953,2.057666762,0.390696221,0.44278905,0.807438856,0.338603391,0.364649806,5.912536139,0.364649806,80.04063241,57.56257651,6.251139531,46.10215404,0.089912224,4.289523105,1.276274321,1.875341859,0.130232074,2.109759592,4.688354648,0.312556977,3.438126742,7.605553096,1.82324903,11.06972625,2.26603808,8.56927044,3.516265986,1.198135077,1.32836715,0.468835465,0.052092829,1.119995833,6.407418019,1.093949418,7.136717631
563,AN3,17.96379988,9.78811346,50.1896305,2.021211364,2.225603525,0.249812641,0,11.83203506,5.541298572,3.860740808,0.658596961,1.839529444,0.06813072,43.12674585,9.4701701,199.6002998,1.135512002,0.317943361,10.65110258,1.884949924,3.610928168,0.18168192,0.340653601,11.26427906,1.294483683,0.840278882,1.408034883,1.998501124,2.021211364,1.430745123,1.998501124,0.340653601,1.294483683,3.588217927,2.202893285,1.794108964,0.408784321,1.521586083,125.4286558,88.25199282,4.178684169,39.42497672,0.088183862,5.156011402,3.520087207,1.703268004,0.13626144,1.998501124,4.76915041,0.09084096,7.494379216,4.337655849,0.976540322,1.430745123,4.337655849,8.334658097,3.656348648,0.545045761,0.02271024,0.340653601,0.09084096,0.272522881,11.69577362,1.180932482,4.564758249
564,AN4,24.30139481,5.608014188,50.56799118,1.773474572,3.355222164,6.998034798,2.732109476,29.3821598,5.863650162,1.965201553,1.709565579,1.629679337,0.031954497,19.54017479,7.653101983,218.0734634,1.150361885,0.271613223,11.74327757,2.124974037,4.217993577,0.782885172,0.207704229,11.69534583,0.782885172,0.4952947,1.901292559,1.645656585,0.591158191,1.054498394,2.284746521,1.054498394,1.405997859,1.022543897,0.447362955,1.789451821,1.757497324,2.284746521,106.3765198,58.63650162,5.847672914,42.80304846,0.102749684,4.724847831,2.955790954,2.252792024,0.575180942,1.917269808,4.042243845,0.271613223,7.525283996,5.016855997,1.533815846,3.483040151,7.301602518,13.5007749,3.882471361,1.581747591,5.128696736,0.39943121,0,0.687021681,5.943536404,2.061065043,5.28846922
565,AN5,15.35066679,7.387508395,40.41542742,2.494483354,2.134702101,0.76753334,0.167897918,9.426268829,8.203012568,2.37455627,1.127314593,1.487095846,0.047970834,49.17010458,10.93735009,189.2449391,0.935431258,0.311810419,12.80821261,3.022162525,6.787872973,0.791518757,0.215868752,19.78796891,1.22325626,0.815504173,2.734337523,2.518468771,0.503693754,1.15130001,2.398541687,0.695577089,2.230643769,1.247241677,0.911445841,1.559052096,3.118104193,1.463110429,122.1097573,68.2624964,7.219610477,37.48920656,0.078192459,5.005157532,4.077520867,1.678979181,0.191883335,0.983402092,3.166075026,0.095941667,4.988966708,7.099683392,4.341360453,6.332150053,9.114458409,13.47980428,8.250983402,0.695577089,0.263839586,0.45572292,0,0.503693754,9.498225079,1.199270843,5.852441715
566,AN7,83.41675008,11.01101101,33.13730397,5.109275943,6.360527194,22.79362696,15.18184852,50.92592593,11.78261595,5.38038038,3.378378378,5.484651318,0.208541875,4.295962629,10.94844845,143.7479146,0.563063063,0.08341675,14.41024358,2.398231565,1.376376376,0.25025025,0.437937938,10.11428095,2.60677344,0.437937938,1.105271939,2.43993994,1.042709376,0.312812813,1.105271939,0.333667,0.646479813,1.292959626,0.25025025,0.604771438,2.544210878,0.855021688,66.62912913,31.17701034,5.672339006,70.34117451,0.074824825,4.197175759,0.104270938,1.730897564,0.583917251,1.876876877,4.775608942,0.917584251,4.358525192,4.650483817,1.209542876,6.026860194,12.55422089,17.58008008,4.859025692,0.855021688,24.92075409,1.042709376,0.062562563,0.750750751,4.71304638,1.230397064,9.071571572
567,AN8,43.80421462,10.16411563,50.291948,3.412067184,6.007160535,30.37220367,19.82362977,41.06494942,13.88855516,5.118100776,3.652353605,7.280678569,0.192229137,12.90338083,9.731600067,131.268472,0.624744696,0.024028642,12.39877934,1.922291371,2.186606435,0.432515559,0.648773338,16.55573444,1.609919023,0.384458274,1.081288896,1.802148161,1.537833097,0.816973833,1.657976308,0.240286421,1.273518033,0.961145686,1.225460749,1.225460749,2.907465699,1.225460749,78.54963116,45.60636278,5.622702261,66.27099503,0.079871206,4.225040383,0.576687411,2.378835572,0.841002475,2.571064709,7.088449432,1.970348656,7.136506716,7.112478074,2.643150636,8.121681044,8.145709686,19.41514285,4.277098301,0.792945191,21.98620756,0.816973833,0.024028642,1.081288896,3.70041089,1.441718528,11.48569094
568,AN9,49.33160085,10.76926465,15.19589491,4.602814544,4.580791508,3.413570595,0.440460722,9.183606052,8.456845861,4.360561147,1.695773779,1.035082697,0.11011518,31.75721805,9.359790341,208.0075759,2.180280573,0.308322505,10.08655053,3.479639703,3.655823992,0.660691083,0.352368578,14.71138811,1.40947431,1.079128769,3.193340234,2.929063801,0.528552866,1.321382166,2.885017729,0.550575902,1.387451274,1.255313057,0.770806263,0.880921444,1.475543418,1.01305966,116.5899531,82.10187856,3.193340234,54.26476094,0.108309292,4.994774929,1.938027176,2.004096285,0.638668047,1.431497346,5.263505627,0.198207325,4.62483758,3.765939172,0.880921444,4.911137049,6.805118154,10.41689607,3.039178981,0.50652983,1.277336094,0.308322505,0.176184289,0.924967516,5.109344374,1.343405202,2.70883344
569,ANA,14.33241871,5.867242688,49.59425536,2.714694378,4.845583513,3.240119096,0.40866367,15.23731683,7.414326581,4.320158795,2.306030708,1.517893631,0.087570786,27.05937299,8.903029949,181.3590986,2.393601495,0.321092883,14.74108237,4.495300368,5.07910561,0.788137077,0.262712359,15.8795026,0.729756553,0.758946815,2.247650184,2.014128087,0.291902621,1.430322844,4.495300368,0.583805243,1.459513106,1.663844941,2.043318349,1.663844941,3.853114601,0.729756553,111.3316598,86.84102983,7.034853173,57.30048456,0.089760056,4.951275428,2.627123592,2.160079398,0.379473408,1.868176776,5.312627707,0.058380524,6.042384261,8.757078639,3.006596999,8.08570261,3.502831455,13.86537451,3.648782766,0.262712359,0.350283146,0.291902621,0.145951311,0.96327865,8.873839687,2.568743067,5.662910853
570,ANB,32.00505645,4.711695923,36.14215531,7.412302123,6.66532594,0.861895596,2.039819577,7.555951389,8.360387278,2.06854943,1.465222513,1.005544862,0,15.02571322,7.239923004,246.0711926,1.493952366,0.258568679,15.57158043,2.442037521,1.752521045,0.08618956,0.114919413,8.618955957,2.126009136,1.695061338,2.499497228,3.131553998,3.303933117,0.804435889,2.61441664,0.71824633,1.752521045,1.26411354,0.804435889,1.838710604,0.890625449,0.833165743,127.014681,64.35487115,4.252018272,46.31252334,0.125061051,4.654183471,0.71824633,2.901715172,0.746976183,1.723791191,3.993449593,0.229838826,4.453127245,2.011089723,0.574597064,1.924900164,2.815525613,8.159278306,2.298388255,0.574597064,0,0.229838826,0.057459706,0.258568679,6.349297555,0.517137357,2.61441664
571,ANC,45.36751658,7.541795087,24.77351266,8.19557299,13.75268516,0.023349211,0,5.813953488,10.95077986,3.082095825,0.793873167,0.350238162,0,13.26235173,9.736620902,246.6143644,2.895302139,0.396936584,10.13355749,2.381619501,0.957317643,0.256841319,0.070047632,6.14084244,1.914635285,2.218175026,2.148127393,3.50238162,0.88727001,0.537031848,0.607079481,0.466984216,1.657793967,2.63846082,0.140095265,2.685159242,0.140095265,0.466984216,124.7081349,53.39964509,1.634444756,59.86737648,0.088353414,4.636080625,0.607079481,1.611095545,0.186793686,0.560381059,2.35827029,0.700476324,4.249556365,1.144111329,0.396936584,0.326888951,1.797889231,5.090127954,1.330905015,0.863920799,0.093396843,0.420285794,0.023349211,0.233492108,9.713271691,0.373587373,1.541047913
572,AND,6.619523607,3.057209698,61.56954487,2.153339005,1.408974904,3.216716291,5.476393024,11.08570821,5.343470863,1.914079115,2.020416844,4.67886006,0.717779668,31.50255211,19.85857082,215.2541472,1.169715015,0.345597618,16.00382816,5.529561889,3.057209698,1.196299447,0.265844322,22.62335177,2.552105487,0.186091025,3.163547427,4.333262442,2.871118673,2.472352191,1.887494683,0.425350915,1.408974904,0.079753296,0.319013186,0.7443641,2.871118673,0.558273075,110.6178222,66.9661846,6.008081667,44.76818375,0.098256061,4.873537509,0.425350915,1.462143769,0.584857507,1.302637176,5.263717567,0.132922161,4.306678009,7.284134411,2.631858783,5.848575074,4.014249256,11.85665674,3.668651638,0.850701829,4.891535517,0.292428754,0.319013186,1.143130583,17.67864738,1.116546151,5.529561889
573,ANF,67.77901964,6.99877588,19.71898451,2.315184416,4.364255682,8.834956624,3.299803076,48.03342381,5.002927245,1.117675236,2.395018362,2.102293895,0.026611315,10.80419394,9.234126351,208.8988238,0.691894193,0.212890521,10.67113737,1.303954441,2.980467295,1.170897866,0.345947097,15.19506094,1.649901538,0.98461866,1.623290223,1.756346799,0.372558412,1.197509181,1.729735484,0.425781042,0.372558412,1.703124168,0.585448933,1.09106392,1.862792059,1.463622332,100.910107,57.66671989,4.790036724,51.78561925,0.121986269,4.639411209,0.638671563,2.661131513,0.98461866,2.235350471,4.257810421,0.292724466,2.714354143,2.820799404,0.718505509,3.778806749,7.983394539,12.34765022,3.832029379,1.250731811,3.459470967,0.266113151,0,0.479003672,10.16552238,1.516844962,4.710202778
574,ANH,4.246229192,1.953786438,69.3724438,1.56302915,1.172271863,8.700862271,0.208403887,18.31349155,15.18743325,4.220178706,7.424388465,5.679005913,0.130252429,58.53544169,12.16557689,135.2541225,1.510928179,0.208403887,16.33365462,2.605048584,7.632792352,0.599161174,0.364706802,24.12274989,0.859666033,0.234454373,1.927735952,1.901685466,0.729413604,2.787401985,4.063875791,0.755464089,3.69916899,0.833615547,1.875634981,0.963867976,4.715137937,1.875634981,114.2313804,64.68335634,7.867246724,42.30598901,0.068486727,4.853102034,4.402532107,3.047906843,0.208403887,1.328574778,5.236147654,0.026050486,8.336155469,9.847083648,3.412613645,5.340349598,9.45632636,24.22695183,6.564722432,0.468908745,0.208403887,0.338656316,0,0.885716519,6.538671946,2.813452471,11.09750697
575,ANJ,36.57558749,8.635045951,31.39455992,1.78868809,7.03139456,16.46826621,5.551100968,27.81718374,6.414605563,1.912045889,3.392339481,2.590513785,0,15.72811941,9.251834947,197.3724789,1.171899093,0.0616789,9.436871646,1.356935792,4.255844076,1.171899093,0.246715599,18.1952754,1.356935792,0.925183495,1.603651391,1.72700919,0.185036699,1.850366989,1.480293592,1.603651391,1.356935792,1.912045889,0.678467896,1.110220194,2.035403688,1.418614692,107.5063221,40.21464257,4.132486276,52.0569913,0.145007093,4.579859649,1.480293592,2.467155986,0.123357799,3.083944982,3.330660581,0.493431197,5.489422069,4.379201875,2.282119287,5.119348671,9.251834947,11.59563313,4.564238574,0.616788996,0.555110097,0.370073398,0,1.110220194,5.921174366,1.171899093,5.921174366
576,ANK,79.14470265,13.36402109,10.19625312,4.454673695,7.028485163,1.930358601,1.286905734,44.24975871,5.989061301,1.732373104,2.425322345,2.672804217,0.024748187,11.2109288,9.726037568,224.7630361,1.880862227,0.272230059,12.3740936,2.573811468,3.712228079,0.519711931,0.346474621,11.11193605,1.58388398,1.385898483,1.955106788,2.153092286,0.965179301,1.435394857,1.187912985,0.272230059,0.569208305,1.633380355,0.148489123,0.197985498,1.435394857,1.039423862,102.0120276,54.24802633,4.23194001,50.78328012,0.119781226,4.603673367,1.039423862,1.757121291,0.61870468,0.692949241,3.736976266,0.247481872,3.835969015,2.400574158,0.494963744,3.242012523,6.558269607,12.10186354,3.068775212,1.435394857,0.940431113,0.098992749,0.049496374,0.470215557,8.389635459,1.757121291,4.553666444
577,ANL,55.15790302,10.83493924,40.07551028,3.205254257,3.755850081,27.90340976,17.04880639,37.06689739,12.78168876,4.89637,4.522751406,5.46662996,0.471939277,10.12703032,6.528493334,144.4330829,0.550595823,0.019664137,15.51500374,3.067605301,3.991819719,0.845557872,0.62925237,12.52605498,1.160184056,0.51126755,0.943878554,1.376489558,0.51126755,0.865222008,0.983206827,0.275297912,0.471939277,0.727573052,0.668580643,0.491603414,3.677193534,1.120855783,75.01868093,36.00503402,6.862783655,59.11039446,0.085932277,4.239916963,0.648916506,2.536673615,0.432611004,1.474810241,3.81484249,2.16305502,4.719392771,6.961104338,2.22204743,9.674755181,10.0090455,18.42529595,4.404766587,1.415817831,6.174538876,0.766901325,0.019664137,1.278168876,2.536673615,1.946749518,10.30400755
578,ANM,29.43416217,8.078667682,55.02764626,1.986557627,5.363705592,36.61887892,14.10455915,12.11800152,7.284044631,2.97983644,4.271098897,4.304208191,0.430420819,14.53497997,12.7470781,187.0344006,0.695295169,0,13.77346621,1.456808926,3.608913022,0.463530113,0.496639407,20.85885508,0.893950932,0.430420819,1.622355395,2.582524915,0.496639407,0.893950932,2.251431977,0.496639407,0.96016952,0.794623051,0.463530113,0.927060226,4.701519717,0.96016952,89.99106049,57.74260835,6.522530874,60.35824256,0.106049068,4.439123527,1.125715988,2.118994802,0.728404463,2.781180677,6.9198424,0.198655763,6.191437937,5.727907824,1.456808926,6.688077343,4.502863954,17.48170712,4.337317485,0.96016952,5.727907824,1.258153164,0.033109294,0.860841638,8.707744264,0.927060226,6.853623812
579,ANP,33.42840366,7.927187317,31.96040601,4.613706904,3.942622263,15.68660347,2.894052512,16.8190588,6.752789196,1.342169281,2.600452982,1.719654391,0,15.43494673,11.19872494,240.2063585,0.838855801,0.20971395,12.41506585,1.803539971,1.761597181,0.4194279,0.29359953,12.28923748,2.139082292,1.258283701,2.055196712,2.600452982,0.838855801,0.50331348,1.845482762,0.964684171,1.426054861,1.635768811,0.58719906,0.796913011,1.719654391,0.754970221,116.3492996,59.89430417,4.445935744,46.26289741,0.177921315,4.695674683,0.754970221,1.342169281,0.37748511,1.509940441,3.187652043,0.4194279,4.236221793,3.523194363,0.964684171,5.033134804,4.571764114,11.11483936,3.061823673,0.922741381,2.684338562,0.25165674,0,0.37748511,10.15015519,1.174398121,3.942622263
580,ANR,59.94711243,8.688671672,11.61637626,1.841620626,3.423525523,3.659630731,0.424989375,27.08126741,9.798366152,2.927704585,2.715209898,1.463852293,0.047221042,21.76890022,9.18449261,196.8881334,0.991641876,0.259715729,12.93856542,1.794399584,3.990178023,1.298578647,0.236105208,15.48850168,1.274968126,1.605515418,2.644378335,1.605515418,0.023610521,1.440241772,4.155451669,1.274968126,2.313831043,3.399915002,0.873589271,1.463852293,1.345799688,2.927704585,123.2469188,62.54426973,5.052651461,46.41828399,0.112149974,4.723003832,2.148557397,2.974925627,0.401378854,1.345799688,3.541578127,0.330547292,6.067903858,3.045757189,1.440241772,3.636020211,5.997072295,12.53718657,4.863767295,1.487462813,0.448599896,0.377768334,0,0.401378854,6.894272088,2.384662606,5.147093545
581,ANS,3.256808966,3.129090967,41.54027906,1.181391488,1.085602989,6.322040934,0.127717999,13.63389636,3.384526964,1.692263482,0.415083496,0.862096491,0,39.62450908,19.73243079,193.5885565,0.542801494,0.063858999,8.014304416,1.213320987,2.905584469,0.319294997,1.277179987,19.73243079,2.139276478,0.383153996,2.203135477,2.522430474,1.628404483,0.766307992,2.043487979,0.670519493,2.107346978,0.510871995,0.702448993,0.319294997,0.574730994,0.92595549,125.7064402,70.85155976,5.491873942,38.0599636,0.084134232,5.171409997,6.960630927,0.830166991,0.095788499,0.702448993,2.490500974,0.095788499,4.72556595,4.342411954,12.38864587,3.288738465,8.58903541,12.54829337,5.108719946,0.095788499,0.223506498,0.830166991,0,0.830166991,24.58571474,0.447012995,3.129090967
582,ANT,41.46171694,3.665893271,19.60556845,2.018561485,4.315545244,2.343387471,0.092807425,9.559164733,7.006960557,2.900232019,1.531322506,1.948955916,0.092807425,40.90487239,7.308584687,187.4941995,0.858468677,0.185614849,11.1136891,1.995359629,1.693735499,0.394431555,0.139211137,15.35962877,1.276102088,0.974477958,2.157772622,1.020881671,1.276102088,0.626450116,1.763341067,0.510440835,1.484918794,0.788863109,0.533642691,0.348027842,1.136890951,1.090487239,119.3039443,98.23665893,4.269141531,45.47563805,0.101716937,5.184742355,5.127610209,2.52900232,0.232018561,1.183294664,4.570765661,0.255220418,4.988399072,4.106728538,1.392111369,2.784222738,8.259860789,7.703016241,4.663573086,1.113689095,0.069605568,0.371229698,0.023201856,0.487238979,8.329466357,1.832946636,5.707656613
